seed,split,randomization,white_realized_outcome_oos,non_white_realized_outcome_oos,realized_outcome_oos,white_dr_outcome,non_white_dr_outcome,dr_outcome,tree_depth,tree,fairness,dr_disparity,realized_disparity,method
2,1,r0.11,0.5461346633416458,0.6469443720461834,0.5886114814393741,0.7764591844177533,0.8564591844177535,0.8112858510844179,2,"{'branching': ['VKORC1.A.A', 'Height3', 'Asian'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.9355199732070558, 1: 0.06448002679294418, 2: 0.0}]}",0.08,-0.0800000000000001,-0.1008097087045375,DM
2,2,r0.11,0.5463786531130876,0.7879799666110183,0.6507936507936508,0.7474561544833426,0.8416808392364761,0.7880041771554404,2,"{'branching': ['Height3', 'VKORC1.A.A', 'Black.or.African.American'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",1.0,-0.0942246847531335,-0.2416013134979306,DM
2,2,r0.11,0.611571200998255,0.7237441665322768,0.659032677444777,0.7521669371120365,0.802166937112037,0.7736836037787033,2,"{'branching': ['Height3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.03395669817816867, 1: 0.9660433018218313, 2: 0.0}]}",0.05,-0.0500000000000004,-0.1121729655340217,DM
2,2,r0.11,0.5950378905473372,0.7103409858971289,0.6438521431552217,0.7508169389836471,0.8108169389836469,0.776636938983646,2,"{'branching': ['Height3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.310801705090321, 1: 0.689198294909679, 2: 0.0}]}",0.06,-0.0599999999999998,-0.1153030953497916,DM
2,2,r0.11,0.5785045800964178,0.6969378052619807,0.6286716088656616,0.7494669408552577,0.8194669408552587,0.7795902741885912,2,"{'branching': ['Height3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.5876467120025299, 1: 0.41235328799747006, 2: 0.0}]}",0.07,-0.070000000000001,-0.1184332251655628,DM
2,2,r0.11,0.5646350174286697,0.692635552659357,0.6199541520630052,0.7487477794330689,0.8287477794330691,0.7831744460997353,2,"{'branching': ['Height3', 'VKORC1.A.A', 'Age1.2'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.9922286436570231, 1: 0.007771356342976876, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.08,-0.0800000000000001,-0.1280005352306872,DM
2,3,r0.11,0.617906683480454,0.6930860033726813,0.65007215007215,0.7776820152464058,0.8750265036296884,0.8197672823907778,2,"{'branching': ['Height3', 'VKORC1.A.A', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,-0.0973444883832825,-0.0751793198922273,DM
2,3,r0.11,0.6232027619494293,0.730524747813786,0.6680382147759523,0.7764035800142208,0.8264035800142207,0.7980202466808869,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.13963852276773842, 1: 0.8603614772322614, 2: 0.0}]}",0.05,-0.0499999999999998,-0.1073219858643567,DM
2,3,r0.11,0.6154449081529562,0.7232016909020472,0.6604663887952421,0.7762491799249024,0.8362491799249018,0.8021891799249014,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.3205790539619484, 1: 0.6794209460380516, 2: 0.0}]}",0.06,-0.0599999999999993,-0.107756782749091,DM
2,3,r0.11,0.6076870543564832,0.7158786339903086,0.6528945628145322,0.7760947798355838,0.8460947798355822,0.8063581131689155,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.5015195851561474, 1: 0.49848041484385264, 2: 0.0}]}",0.07,-0.0699999999999984,-0.1081915796338254,DM
2,3,r0.11,0.5924292005600086,0.7160555770785672,0.6453227368338218,0.7759403797462653,0.8559403797462637,0.810527046412931,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.6824601163503705, 1: 0.31753988364962954, 2: 0.0}]}",0.08,-0.0799999999999984,-0.1236263765185585,DM
2,4,r0.11,0.6097867001254705,0.7181663837011885,0.6558441558441559,0.7355504978730932,0.8351263402862689,0.7787332215329369,2,"{'branching': ['Height3', 'VKORC1.A.A', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,-0.0995758424131756,-0.1083796835757179,DM
2,4,r0.11,0.6367413360034062,0.7503790079612278,0.6839077059768217,0.7348262366668824,0.7848262366668827,0.756509570000215,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.9874554600440493, 1: 0.01254453995595072, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.05,-0.0500000000000002,-0.1136376719578216,DM
2,4,r0.11,0.6295285796325671,0.7497466492518725,0.6794913812240324,0.7352753493315141,0.7952753493315129,0.761295349331512,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.11468167656335382, 1: 0.8853183234366462, 2: 0.0}]}",0.06,-0.0599999999999988,-0.1202180696193053,DM
2,4,r0.11,0.6205282391226015,0.7411886234615959,0.6706790085134153,0.7336162980667129,0.8036162980667116,0.7639729647333775,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.3085538761969439, 1: 0.691446123803056, 2: 0.0}]}",0.07,-0.0699999999999987,-0.1206603843389944,DM
2,4,r0.11,0.6040278986126346,0.7401305976713167,0.6618666358027979,0.7319572468019118,0.8119572468019113,0.7666505801352426,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.5024260758305303, 1: 0.4975739241694696, 2: 0.0}]}",0.08,-0.0799999999999995,-0.1361026990586821,DM
2,5,r0.11,0.5987421383647799,0.7021996615905245,0.6428571428571429,0.7600831694090158,0.8744207652740543,0.8095913484185776,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Height4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,-0.1143375958650385,-0.1034575232257446,DM
2,5,r0.11,0.5697641509433962,0.6297790176682888,0.5942510096983847,0.7564049859881471,0.8064049859881472,0.7780549859881465,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Asian'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.8551071690914713, 1: 0.14489283090852867, 2: 0.0}]}",0.05,-0.0500000000000001,-0.0600148667248926,DM
2,5,r0.11,0.6297506822066313,0.7223267256889608,0.6681218522629497,0.7570226513212116,0.8170226513212127,0.7830026513212118,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.9861533413584174, 1: 0.013846658641582632, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.06,-0.060000000000001,-0.0925760434823295,DM
2,5,r0.11,0.6225337827142734,0.723721547944339,0.6645770505721152,0.7584338984198397,0.8284338984198408,0.788743898419842,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0880031030902817, 1: 0.9119968969097183, 2: 0.0}]}",0.07,-0.0700000000000011,-0.1011877652300655,DM
2,5,r0.11,0.6049247873529,0.7250135851120677,0.6561314825012873,0.7580452228564081,0.8380452228564084,0.7926852228564094,2,"{'branching': ['Weight3', 'VKORC1.A.A', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.26271291422706533, 1: 0.7372870857729347, 2: 0.0}]}",0.08,-0.0800000000000003,-0.1200887977591677,DM
3,1,r0.11,0.7916137229987293,0.7946577629382304,0.7929292929292929,0.8019549904656491,0.8481977253255218,0.8218547807003475,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight2'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,-0.0462427348598727,-0.003044039939501,DM
3,1,r0.11,0.7991137229987293,0.7871577629382305,0.7929292929292929,0.8019549904656491,0.8481977253255218,0.8218547807003475,2,"{'branching': ['Weight2', 'Height5', 'VKORC1.A.A'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,-0.0462427348598727,0.0119559600604988,DM
3,1,r0.11,0.7991137229987293,0.7871577629382305,0.7929292929292929,0.8019549904656491,0.8481977253255218,0.8218547807003475,2,"{'branching': ['VKORC1.A.A', 'Height4', 'Weight2'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,-0.0462427348598727,0.0119559600604988,DM
3,1,r0.11,0.7991137229987293,0.7871577629382305,0.7929292929292929,0.8019549904656488,0.8481977253255216,0.8218547807003475,2,"{'branching': ['Weight2', 'Weight3', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 8.881784197001252e-16, 1: 0.9999999999999991, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,-0.0462427348598728,0.0119559600604988,DM
3,1,r0.11,0.7916137229987293,0.7946577629382304,0.7929292929292929,0.8019549904656491,0.8481977253255218,0.8218547807003475,2,"{'branching': ['VKORC1.A.A', 'Age7', 'Weight2'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 5.551115123125783e-17, 1: 1.0, 2: 0.0}, {0: 0.9999999999999999, 1: 1.6653345369377348e-16, 2: 0.0}]}",0.08,-0.0462427348598727,-0.003044039939501,DM
3,2,r0.11,0.7670157068062827,0.8102893890675241,0.7864357864357865,0.7762455178917014,0.8384626481195193,0.8025426249346576,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight2'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,-0.0622171302278179,-0.0432736822612414,DM
3,2,r0.11,0.7588089005235602,0.7861962381677723,0.7703312122224762,0.7767367186305546,0.8267367186305536,0.7978700519638863,2,"{'branching': ['Asian', {0: 0.0, 1: 1.0, 2: 0.0}, 'VKORC1.A.A'], 'leaves': ['pruned', 'pruned', {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.8685882399308203, 1: 0.13141176006917965, 2: 0.0}]}",0.05,-0.049999999999999,-0.027387337644212,DM
3,2,r0.11,0.7739455611390601,0.7877911359233883,0.7793906892168764,0.776263348121982,0.8362633481219816,0.8016233481219799,2,"{'branching': ['Weight2', 'Height5', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9637007258534965, 1: 0.03629927414650347, 2: 0.0}]}",0.06,-0.0599999999999995,-0.0138455747843282,DM
3,2,r0.11,0.7745157068062827,0.8027893890675242,0.7864357864357865,0.7762455178917014,0.8384626481195193,0.8025426249346576,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight2'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,-0.0622171302278179,-0.0282736822612414,DM
3,2,r0.11,0.7670157068062827,0.8102893890675241,0.7864357864357865,0.7762455178917014,0.8384626481195193,0.8025426249346576,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight2'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,-0.0622171302278179,-0.0432736822612414,DM
3,3,r0.11,0.8012658227848102,0.8221476510067114,0.8102453102453102,0.8008671469877244,0.8281068865759853,0.8126165546634594,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight2'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,-0.0272397395882608,-0.0208818282219012,DM
3,3,r0.11,0.8087658227848101,0.8146476510067114,0.8102453102453102,0.8008671469877244,0.8281068865759853,0.8126165546634594,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight2'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,-0.0272397395882608,-0.0058818282219013,DM
3,3,r0.11,0.8087658227848101,0.8146476510067114,0.8102453102453102,0.8008671469877244,0.8281068865759853,0.8126165546634594,2,"{'branching': ['VKORC1.A.A', 'Height1', 'Weight2'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,-0.0272397395882608,-0.0058818282219013,DM
3,3,r0.11,0.8087658227848101,0.8146476510067114,0.8102453102453102,0.8008671469877244,0.8281068865759853,0.8126165546634594,2,"{'branching': ['Weight2', 'Height5', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,-0.0272397395882608,-0.0058818282219013,DM
3,3,r0.11,0.8012658227848102,0.8221476510067114,0.8102453102453102,0.8008671469877244,0.8281068865759853,0.8126165546634594,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight2'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,-0.0272397395882608,-0.0208818282219012,DM
3,4,r0.11,0.7924050632911392,0.8036912751677853,0.7972582972582972,0.7944225736554227,0.8377146018344755,0.8130958684766552,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight2'], 'leaves': [{0: 0.9999999999999999, 1: 1.1102230246251565e-16, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,-0.0432920281790528,-0.011286211876646,DM
3,4,r0.11,0.7999050632911392,0.7961912751677853,0.7972582972582972,0.7944225736554227,0.8377146018344755,0.8130958684766552,2,"{'branching': ['Weight2', 'Height5', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,-0.0432920281790528,0.0037137881233538,DM
3,4,r0.11,0.7999050632911392,0.7961912751677853,0.7972582972582972,0.7944225736554227,0.8377146018344755,0.8130958684766552,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight2'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,-0.0432920281790528,0.0037137881233538,DM
3,4,r0.11,0.7999050632911392,0.7961912751677853,0.7972582972582972,0.7944225736554227,0.8377146018344755,0.8130958684766552,2,"{'branching': ['Weight2', 'Height5', 'VKORC1.A.A'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,-0.0432920281790528,0.0037137881233538,DM
3,4,r0.11,0.7924050632911392,0.8036912751677853,0.7972582972582972,0.7944225736554227,0.8377146018344755,0.8130958684766552,2,"{'branching': ['Weight2', 'Height5', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,-0.0432920281790528,-0.011286211876646,DM
3,5,r0.11,0.8059508408796895,0.8254486133768353,0.8145743145743146,0.7816109798439186,0.8263311046914827,0.8006468463207007,2,"{'branching': ['Weight2', 'Weight4', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,-0.0447201248475641,-0.0194977724971457,DM
3,5,r0.11,0.8134508408796894,0.8179486133768353,0.8145743145743146,0.7816109798439186,0.8263311046914827,0.8006468463207007,2,"{'branching': ['VKORC1.A.A', 'Height5', 'Weight2'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,-0.0447201248475641,-0.0044977724971458,DM
3,5,r0.11,0.8134508408796894,0.8179486133768353,0.8145743145743146,0.7816109798439186,0.8263311046914827,0.8006468463207007,2,"{'branching': ['VKORC1.A.A', 'Weight4', 'Weight2'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,-0.0447201248475641,-0.0044977724971458,DM
3,5,r0.11,0.8134508408796894,0.8179486133768353,0.8145743145743146,0.7816109798439186,0.8263311046914827,0.8006468463207007,2,"{'branching': ['Weight2', 'Height1', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,-0.0447201248475641,-0.0044977724971458,DM
3,5,r0.11,0.8059508408796895,0.8254486133768353,0.8145743145743146,0.7816109798439186,0.8263311046914827,0.8006468463207007,2,"{'branching': ['Weight2', 'Height5', 'VKORC1.A.A'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,-0.0447201248475641,-0.0194977724971457,DM
4,1,r0.11,0.6745635910224439,0.6643835616438356,0.6702741702741702,0.7988351730789849,0.6239991614840543,0.7227232293646565,2,"{'branching': ['Age5.6', 'Height3', 'Height1'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.887379141862766e-15, 1: 0.999999999999998, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,0.1748360115949305,0.0101800293786082,DM
4,1,r0.11,0.7257096146240064,0.8258502358908714,0.7667248547537684,0.6595101639184203,0.6095101638271843,0.6377434972120354,2,"{'branching': ['Height3', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.2646924479462296, 1: 0.7353075520537704, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.05,0.050000000091236,-0.1001406212668649,DM
4,1,r0.11,0.7403485677827768,0.8261787243531706,0.7753340017200872,0.6713444800524875,0.6113444799744748,0.6452244800185266,2,"{'branching': ['Height3', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.2263249955497314, 1: 0.7736750044502686, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,0.0600000000780126,-0.0858301565703938,DM
4,1,r0.11,0.7549875209415308,0.8265072128154689,0.7839431486863879,0.6831787961865529,0.6131787961217658,0.6527054628250154,2,"{'branching': ['Height3', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.1879575431532421, 1: 0.8120424568467579, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,0.070000000064787,-0.0715196918739381,DM
4,1,r0.11,0.7048992995946093,0.7922421379166206,0.7417017653810838,0.695045252814449,0.6150452528144514,0.6602185861477844,2,"{'branching': ['Height2', 'Age5.6', 'VKORC1.A.A'], 'leaves': [{0: 0.6063098675733498, 1: 0.3936901324266502, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.08,0.0799999999999975,-0.0873428383220112,DM
4,2,r0.11,0.7662007623888131,0.8247078464106707,0.7914862914862855,0.7591408117156021,0.6107622784903463,0.6952885829176672,2,"{'branching': ['Age7', 'Weight3', 'Asian'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 2.0039525594484076e-14, 1: 0.99999999999998, 2: 0.0}, {0: 0.9999999999999603, 1: 3.9690473130349346e-14, 2: 0.0}]}",1.0,0.1483785332252558,-0.0585070840218576,DM
4,2,r0.11,0.7790186662086258,0.8349413486930757,0.802169955392022,0.6803501817024822,0.63035018160603,0.6588335149943098,2,"{'branching': ['VKORC1.A.A', 'Age5.6', 'Age3.4'], 'leaves': [{0: 0.27360200830300363, 1: 0.7263979916969964, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.05,0.0500000000964522,-0.0559226824844498,DM
4,2,r0.11,0.7588947805961185,0.8593708360144627,0.8013010989190574,0.692051657709945,0.6320516576317912,0.6662316576763133,2,"{'branching': ['Age5.6', 'Asian', 'VKORC1.A.A'], 'leaves': [{0: 0.03101538447236635, 1: 0.9689846155276336, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.06,0.0600000000781538,-0.1004760554183442,DM
4,2,r0.11,0.7149338249784989,0.85622769302167,0.7749807419755124,0.7029131017226719,0.6329131016445181,0.6727897683557067,2,"{'branching': ['Age5.6', 'Weight3', 'VKORC1.A.A'], 'leaves': [{0: 0.02850508545546404, 1: 0.971494914544536, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.07,0.0700000000781537,-0.1412938680431711,DM
4,2,r0.11,0.7699917258480862,0.8478611054999993,0.8036452311954936,0.7140001934139691,0.6340001933036653,0.6795735266998361,2,"{'branching': ['VKORC1.A.A', 'Age7', 'Age3.4'], 'leaves': [{0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.010929219515371534, 1: 0.9890707804846285, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.08,0.0800000001103038,-0.0778693796519131,DM
4,3,r0.11,0.7944514501891551,0.8701517706576728,0.8268398268398268,0.73398016679758,0.6366025473461927,0.6918805759880977,2,"{'branching': ['VKORC1.A.A', 'VKORC1.A.A', 'Height3'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,0.0973776194513873,-0.0757003204685177,DM
4,3,r0.11,0.7748953310926532,0.869044466845134,0.8140947809492324,0.6896398642447629,0.6396398641199152,0.66802319752412,2,"{'branching': ['VKORC1.A.A', 'Age5.6', 'Age3.4'], 'leaves': [{0: 0.22175468431553425, 1: 0.7782453156844658, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.05,0.0500000001248476,-0.0941491357524808,DM
