split,randomization,budget,tree_depth,propensity_score_pred,ml,oos_regret,oos_optimal_treatment,oos_avg_outcome,tree
1,0.5,0.39,1,tree,linear,29.508263624036054,0.8357,0.49284534597373914,"{'branching': ['V1.6'], 'leaves': [{0: 0.005102040816326531, 1: 0.9948979591836735}, {0: 1.0, 1: 0.0}]}"
1,0.5,0.39,1,tree,lasso,29.508263624036058,0.836,0.49284534597373914,"{'branching': ['V1.6'], 'leaves': [{0: 0.00510204081632653, 1: 0.9948979591836735}, {0: 1.0, 1: 0.0}]}"
1,0.5,0.39,1,log,linear,29.508263624036058,0.8357,0.49284534597373914,"{'branching': ['V1.6'], 'leaves': [{0: 0.005102040816326529, 1: 0.9948979591836735}, {0: 1.0, 1: 0.0}]}"
1,0.5,0.39,1,log,lasso,29.508263624036058,0.835,0.49284534597373914,"{'branching': ['V1.6'], 'leaves': [{0: 0.00510204081632653, 1: 0.9948979591836735}, {0: 1.0, 1: 0.0}]}"
1,0.5,0.4,1,tree,linear,31.90880283504463,0.8323,0.49260529205264003,"{'branching': ['V1.6'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9868421052631579, 1: 0.013157894736842146}]}"
1,0.5,0.4,1,tree,lasso,28.738488879904796,0.8373,0.4929223234481531,"{'branching': ['V1.6'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.5,0.4,1,log,linear,31.908802835044654,0.8335,0.49260529205264003,"{'branching': ['V1.6'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9868421052631577, 1: 0.013157894736842257}]}"
1,0.5,0.4,1,log,lasso,28.738488879904796,0.8373,0.4929223234481531,"{'branching': ['V1.6'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.5,1.0,1,tree,linear,74.79270573575621,0.7165,0.48831690176256926,"{'branching': ['V1.3'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.5,1.0,1,tree,lasso,30.5457150353341,0.8304,0.49274160083261015,"{'branching': ['V1.5'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.5,1.0,1,log,linear,74.79270573575621,0.7165,0.48831690176256926,"{'branching': ['V1.3'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.5,1.0,1,log,lasso,30.5457150353341,0.8304,0.49274160083261015,"{'branching': ['V1.5'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.05,1,tree,linear,231.20788414586264,0.4695,0.4582000373472165,"{'branching': ['V1.9'], 'leaves': [{0: 0.5833333333333334, 1: 0.41666666666666663}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.05,1,tree,lasso,231.20788414586264,0.4693,0.4582000373472165,"{'branching': ['V1.9'], 'leaves': [{0: 0.5833333333333334, 1: 0.41666666666666663}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.05,1,log,linear,231.2078841458627,0.4658,0.4582000373472165,"{'branching': ['V1.9'], 'leaves': [{0: 0.5833333333333334, 1: 0.4166666666666666}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.05,1,log,lasso,231.20788414586264,0.469,0.4582000373472165,"{'branching': ['V1.9'], 'leaves': [{0: 0.5833333333333334, 1: 0.41666666666666663}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.06,1,tree,linear,222.61762646242482,0.4749,0.45905906311556016,"{'branching': ['V1.9'], 'leaves': [{0: 0.5000000000000002, 1: 0.4999999999999998}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.06,1,tree,lasso,222.61762646242482,0.4788,0.45905906311556016,"{'branching': ['V1.9'], 'leaves': [{0: 0.5000000000000004, 1: 0.49999999999999967}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.07,1,tree,linear,214.027368778987,0.4877,0.45991808888390323,"{'branching': ['V1.9'], 'leaves': [{0: 0.41666666666666663, 1: 0.5833333333333334}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.07,1,tree,lasso,214.02736877898693,0.4881,0.45991808888390323,"{'branching': ['V1.9'], 'leaves': [{0: 0.41666666666666696, 1: 0.5833333333333333}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.07,1,log,linear,214.027368778987,0.4899,0.45991808888390323,"{'branching': ['V1.9'], 'leaves': [{0: 0.4166666666666667, 1: 0.5833333333333333}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.07,1,log,lasso,214.02736877898715,0.4862,0.45991808888390323,"{'branching': ['V1.9'], 'leaves': [{0: 0.4166666666666665, 1: 0.5833333333333333}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.08,1,tree,linear,205.4371110955492,0.4919,0.46077711465224747,"{'branching': ['V1.9'], 'leaves': [{0: 0.33333333333333326, 1: 0.6666666666666667}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.08,1,tree,lasso,205.43711109554903,0.4979,0.46077711465224747,"{'branching': ['V1.9'], 'leaves': [{0: 0.33333333333333337, 1: 0.6666666666666669}, {0: 1.0, 1: 5.551115123125783e-17}]}"
2,0.5,0.08,1,log,linear,205.4371110955492,0.4948,0.46077711465224747,"{'branching': ['V1.9'], 'leaves': [{0: 0.33333333333333326, 1: 0.6666666666666667}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.08,1,log,lasso,205.4371110955492,0.4928,0.46077711465224747,"{'branching': ['V1.9'], 'leaves': [{0: 0.33333333333333326, 1: 0.6666666666666667}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.09,1,tree,linear,196.8468534121114,0.5031,0.46163614042059115,"{'branching': ['V1.9'], 'leaves': [{0: 0.25, 1: 0.75}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.09,1,tree,lasso,196.8468534121114,0.5039,0.46163614042059115,"{'branching': ['V1.9'], 'leaves': [{0: 0.25000000000000017, 1: 0.7499999999999999}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.09,1,log,linear,196.8468534121114,0.5059,0.46163614042059115,"{'branching': ['V1.9'], 'leaves': [{0: 0.25, 1: 0.75}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.09,1,log,lasso,196.8468534121114,0.5009,0.46163614042059115,"{'branching': ['V1.9'], 'leaves': [{0: 0.25, 1: 0.75}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.1,1,tree,linear,188.25659572867357,0.5133,0.4624951661889351,"{'branching': ['V1.9'], 'leaves': [{0: 0.16666666666666666, 1: 0.8333333333333334}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.1,1,tree,lasso,188.25659572867357,0.5128,0.4624951661889351,"{'branching': ['V1.9'], 'leaves': [{0: 0.16666666666666666, 1: 0.8333333333333334}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.1,1,log,linear,188.25659572867357,0.5107,0.4624951661889351,"{'branching': ['V1.9'], 'leaves': [{0: 0.16666666666666666, 1: 0.8333333333333334}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.1,1,log,lasso,188.25659572867357,0.511,0.4624951661889351,"{'branching': ['V1.9'], 'leaves': [{0: 0.16666666666666666, 1: 0.8333333333333334}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.11,1,tree,linear,179.66633804523576,0.5206,0.46335419195727956,"{'branching': ['V1.9'], 'leaves': [{0: 0.08333333333333326, 1: 0.9166666666666667}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.11,1,tree,lasso,179.66633804523494,0.5218,0.4633541919572796,"{'branching': ['V1.9'], 'leaves': [{0: 0.08333333333333398, 1: 0.9166666666666661}, {0: 1.0000000000000002, 1: 0.0}]}"
2,0.5,0.11,1,log,linear,179.66633804523582,0.5211,0.46335419195727956,"{'branching': ['V1.9'], 'leaves': [{0: 0.08333333333333333, 1: 0.9166666666666666}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.11,1,log,lasso,179.66633804523656,0.5216,0.46335419195727956,"{'branching': ['V1.9'], 'leaves': [{0: 0.08333333333333359, 1: 0.9166666666666665}, {0: 0.9999999999999997, 1: 1.1102230246251565e-16}]}"
2,0.5,0.12,1,tree,linear,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.12,1,tree,lasso,171.07608036179803,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 8.326672684688674e-17, 1: 0.9999999999999999}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.12,1,log,linear,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.12,1,log,lasso,171.0760803617898,0.53,0.46421321772562335,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.000000000000012}, {0: 1.0, 1: 1.3183898417423734e-16}]}"
2,0.5,0.13,1,tree,linear,171.1211567332527,0.5304,0.4642087100884779,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9886363636363636, 1: 0.011363636363636354}]}"
2,0.5,0.13,1,tree,lasso,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.13,1,log,linear,171.12115673325326,0.5319,0.4642087100884778,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9886363636363635, 1: 0.011363636363636322}]}"
2,0.5,0.13,1,log,lasso,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.14,1,tree,linear,171.16623310470743,0.5322,0.4642042024513319,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9772727272727275, 1: 0.022727272727272485}]}"
2,0.5,0.14,1,tree,lasso,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.14,1,log,linear,171.1662331047079,0.5323,0.4642042024513318,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9772727272727272, 1: 0.022727272727272697}]}"
2,0.5,0.14,1,log,lasso,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.15,1,tree,linear,161.36543174125148,0.5656,0.46518428258767724,"{'branching': ['V1.8'], 'leaves': [{0: 0.3181818181818182, 1: 0.6818181818181819}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.15,1,tree,lasso,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.15,1,log,linear,161.36543174125148,0.5667,0.46518428258767724,"{'branching': ['V1.8'], 'leaves': [{0: 0.3181818181818182, 1: 0.6818181818181819}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.15,1,log,lasso,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.16,1,tree,linear,153.84584901979818,0.5736,0.4659362408598222,"{'branching': ['V1.8'], 'leaves': [{0: 0.2727272727272727, 1: 0.7272727272727273}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.16,1,tree,lasso,153.8458490197989,0.5766,0.4659362408598222,"{'branching': ['V1.8'], 'leaves': [{0: 0.2727272727272732, 1: 0.7272727272727268}, {0: 0.9999999999999997, 1: 1.6653345369377348e-16}]}"
2,0.5,0.16,1,log,linear,153.84584901979818,0.5712,0.4659362408598222,"{'branching': ['V1.8'], 'leaves': [{0: 0.2727272727272727, 1: 0.7272727272727273}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.16,1,log,lasso,153.84584901979818,0.5725,0.4659362408598222,"{'branching': ['V1.8'], 'leaves': [{0: 0.2727272727272727, 1: 0.7272727272727273}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.17,1,tree,linear,146.3262662983449,0.5831,0.46668819913196885,"{'branching': ['V1.8'], 'leaves': [{0: 0.22727272727272727, 1: 0.7727272727272727}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.17,1,tree,lasso,146.3262662983449,0.5811,0.46668819913196885,"{'branching': ['V1.8'], 'leaves': [{0: 0.22727272727272727, 1: 0.7727272727272727}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.17,1,log,linear,146.3262662983449,0.5831,0.46668819913196885,"{'branching': ['V1.8'], 'leaves': [{0: 0.22727272727272727, 1: 0.7727272727272727}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.17,1,log,lasso,146.3262662983449,0.5874,0.46668819913196885,"{'branching': ['V1.8'], 'leaves': [{0: 0.22727272727272727, 1: 0.7727272727272727}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.18,1,tree,linear,138.8066835768916,0.5946,0.46744015740411377,"{'branching': ['V1.8'], 'leaves': [{0: 0.18181818181818182, 1: 0.8181818181818181}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.18,1,tree,lasso,138.8066835768915,0.5931,0.467440157404114,"{'branching': ['V1.8'], 'leaves': [{0: 0.18181818181818177, 1: 0.8181818181818182}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.18,1,log,linear,138.8066835768915,0.597,0.467440157404114,"{'branching': ['V1.8'], 'leaves': [{0: 0.1818181818181818, 1: 0.8181818181818182}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.18,1,log,lasso,138.8066835768915,0.5941,0.467440157404114,"{'branching': ['V1.8'], 'leaves': [{0: 0.1818181818181818, 1: 0.8181818181818182}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.19,1,tree,linear,131.28710085543815,0.6016,0.4681921156762592,"{'branching': ['V1.8'], 'leaves': [{0: 0.13636363636363635, 1: 0.8636363636363636}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.19,1,tree,lasso,131.28710085543815,0.6048,0.4681921156762592,"{'branching': ['V1.8'], 'leaves': [{0: 0.13636363636363635, 1: 0.8636363636363636}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.19,1,log,linear,131.28710085543818,0.6033,0.4681921156762592,"{'branching': ['V1.8'], 'leaves': [{0: 0.13636363636363633, 1: 0.8636363636363636}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.19,1,log,lasso,131.28710085543815,0.6033,0.4681921156762592,"{'branching': ['V1.8'], 'leaves': [{0: 0.13636363636363635, 1: 0.8636363636363636}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.2,1,tree,linear,123.76751813398486,0.6141,0.46894407394840393,"{'branching': ['V1.8'], 'leaves': [{0: 0.09090909090909091, 1: 0.9090909090909091}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.2,1,tree,lasso,123.76751813398482,0.6105,0.46894407394840393,"{'branching': ['V1.8'], 'leaves': [{0: 0.09090909090909094, 1: 0.9090909090909091}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.2,1,log,linear,123.76751813398486,0.6128,0.46894407394840393,"{'branching': ['V1.8'], 'leaves': [{0: 0.09090909090909091, 1: 0.9090909090909091}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.2,1,log,lasso,123.76751813398488,0.6138,0.46894407394840393,"{'branching': ['V1.8'], 'leaves': [{0: 0.0909090909090909, 1: 0.9090909090909091}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.21,1,tree,linear,116.24793541253145,0.6237,0.46969603222054923,"{'branching': ['V1.8'], 'leaves': [{0: 0.045454545454545456, 1: 0.9545454545454546}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.21,1,tree,lasso,116.24793541253148,0.6196,0.46969603222054923,"{'branching': ['V1.8'], 'leaves': [{0: 0.045454545454545414, 1: 0.9545454545454546}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.21,1,log,linear,116.24793541253145,0.6202,0.46969603222054923,"{'branching': ['V1.8'], 'leaves': [{0: 0.045454545454545456, 1: 0.9545454545454546}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.21,1,log,lasso,116.24793541253152,0.621,0.46969603222054923,"{'branching': ['V1.8'], 'leaves': [{0: 0.045454545454545636, 1: 0.9545454545454544}, {0: 1.0, 1: 3.469446951953614e-18}]}"
2,0.5,0.22,1,tree,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.22,1,tree,lasso,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.22,1,log,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.22,1,log,lasso,108.72835269107796,0.6312,0.47044799049269503,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 7.632783294297951e-17}]}"
2,0.5,0.23,1,tree,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.23,1,tree,lasso,114.96497994686442,0.6559,0.4698243277671156,"{'branching': ['V1.7'], 'leaves': [{0: 0.2434210526315789, 1: 0.7565789473684209}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.23,1,log,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.23,1,log,lasso,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.24,1,tree,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.24,1,tree,lasso,108.04349331137763,0.6678,0.4705164764306625,"{'branching': ['V1.7'], 'leaves': [{0: 0.2105263157894737, 1: 0.7894736842105263}, {0: 1.0, 1: 2.7755575615628914e-17}]}"
2,0.5,0.24,1,log,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.24,1,log,lasso,108.04349331137767,0.6617,0.4705164764306625,"{'branching': ['V1.7'], 'leaves': [{0: 0.21052631578947367, 1: 0.7894736842105263}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.25,1,tree,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.25,1,tree,lasso,101.12200667589116,0.6764,0.4712086250942125,"{'branching': ['V1.7'], 'leaves': [{0: 0.17763157894736842, 1: 0.8223684210526316}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.25,1,log,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.25,1,log,lasso,101.12200667589116,0.6769,0.4712086250942125,"{'branching': ['V1.7'], 'leaves': [{0: 0.17763157894736842, 1: 0.8223684210526316}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.26,1,tree,linear,94.20052004040485,0.6836,0.471900773757763,"{'branching': ['V1.7'], 'leaves': [{0: 0.14473684210526316, 1: 0.8552631578947368}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.26,1,tree,lasso,94.20052004040485,0.6871,0.471900773757763,"{'branching': ['V1.7'], 'leaves': [{0: 0.14473684210526316, 1: 0.8552631578947368}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.26,1,log,linear,94.20052004040485,0.6836,0.471900773757763,"{'branching': ['V1.7'], 'leaves': [{0: 0.14473684210526316, 1: 0.8552631578947368}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.26,1,log,lasso,94.20052004040485,0.6884,0.471900773757763,"{'branching': ['V1.7'], 'leaves': [{0: 0.14473684210526316, 1: 0.8552631578947368}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.27,1,tree,linear,87.27903340491835,0.6969,0.4725929224213107,"{'branching': ['V1.7'], 'leaves': [{0: 0.1118421052631579, 1: 0.8881578947368421}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.27,1,tree,lasso,87.27903340491835,0.6973,0.4725929224213107,"{'branching': ['V1.7'], 'leaves': [{0: 0.1118421052631579, 1: 0.8881578947368421}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.27,1,log,linear,87.27903340491835,0.6923,0.4725929224213107,"{'branching': ['V1.7'], 'leaves': [{0: 0.1118421052631579, 1: 0.8881578947368421}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.27,1,log,lasso,87.27903340491835,0.6994,0.4725929224213107,"{'branching': ['V1.7'], 'leaves': [{0: 0.1118421052631579, 1: 0.8881578947368421}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.28,1,tree,linear,80.35754676943169,0.7072,0.4732850710848599,"{'branching': ['V1.7'], 'leaves': [{0: 0.07894736842105123, 1: 0.9210526315789488}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.28,1,tree,lasso,80.35754676943205,0.7053,0.47328507108485984,"{'branching': ['V1.7'], 'leaves': [{0: 0.07894736842105263, 1: 0.9210526315789473}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.28,1,log,linear,80.3575467694317,0.7073,0.4732850710848599,"{'branching': ['V1.7'], 'leaves': [{0: 0.07894736842105146, 1: 0.9210526315789486}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.28,1,log,lasso,80.3575467694319,0.7059,0.4732850710848599,"{'branching': ['V1.7'], 'leaves': [{0: 0.0789473684210526, 1: 0.9210526315789475}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.29,1,tree,linear,73.43606013394555,0.7152,0.47397721974840723,"{'branching': ['V1.7'], 'leaves': [{0: 0.04605263157894737, 1: 0.9539473684210527}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.29,1,tree,lasso,73.43606013394559,0.7147,0.47397721974840723,"{'branching': ['V1.7'], 'leaves': [{0: 0.046052631578947345, 1: 0.9539473684210527}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.29,1,log,linear,73.43606013394555,0.7163,0.47397721974840723,"{'branching': ['V1.7'], 'leaves': [{0: 0.046052631578947366, 1: 0.9539473684210527}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.29,1,log,lasso,73.43606013394573,0.7167,0.47397721974840723,"{'branching': ['V1.7'], 'leaves': [{0: 0.04605263157894737, 1: 0.9539473684210525}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.3,1,tree,linear,66.51457349845924,0.7273,0.4746693684119577,"{'branching': ['V1.7'], 'leaves': [{0: 0.013157894736842106, 1: 0.9868421052631579}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.3,1,tree,lasso,66.51457349845923,0.7269,0.4746693684119577,"{'branching': ['V1.7'], 'leaves': [{0: 0.013157894736842108, 1: 0.9868421052631579}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.3,1,log,linear,66.51457349845865,0.7265,0.47466936841195795,"{'branching': ['V1.7'], 'leaves': [{0: 0.013157894736839974, 1: 0.9868421052631601}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.3,1,log,lasso,66.51457349845916,0.7264,0.47466936841195784,"{'branching': ['V1.7'], 'leaves': [{0: 0.013157894736842035, 1: 0.986842105263158}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.31,1,tree,linear,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.31,1,tree,lasso,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.31,1,log,linear,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.31,1,log,lasso,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.32,1,tree,linear,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.32,1,tree,lasso,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.32,1,log,linear,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.32,1,log,lasso,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.33,1,tree,linear,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.33,1,tree,lasso,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.33,1,log,linear,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.33,1,log,lasso,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.34,1,tree,linear,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.34,1,tree,lasso,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.34,1,log,linear,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.34,1,log,lasso,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.35,1,tree,linear,67.50328686300804,0.7618,0.47457049707549975,"{'branching': ['V1.6'], 'leaves': [{0: 0.142156862745098, 1: 0.857843137254902}, {0: 1.0, 1: 0.0}]}"
2,0.5,0.35,1,tree,lasso,67.50328686300797,0.7613,0.47457049707549975,"{'branching': ['V1.6'], 'leaves': [{0: 0.14215686274509803, 1: 0.857843137254902}, {0: 1.0, 1: 0.0}]}"
